HrefBases,MetaTitle,Metatitle Descriprion,Fuente,Author,Email,Last Update,Tags
https://datosabiertos.gob.ec/dataset/numero-de-vuelos-de-companias-nacionales-diciembre-2023/resource/d6378974-d4ff-4067-86d4-8bf1ba311968,numero_de_vuelos_de_companias_nacionales_diciembre_2023,contiene informacion del nivel de cumplimiento de puntualidad de las companias aereas nacionales,direccion_general_de_aviacion_civil,direccion_de_transporte_aereo_y_regulaciones,www.aviacioncivil.gob.ec,29 de enero de 2024,transporte_aereo
https://datosabiertos.gob.ec/dataset/numero-de-vuelos-de-companias-nacionales-diciembre-2023/resource/079b945e-e2e8-4235-9b25-7019873613f7,numero_de_vuelos_de_companias_nacionales_diciembre_2023,contiene informacion del nivel de cumplimiento de puntualidad de las companias aereas nacionales,direccion_general_de_aviacion_civil,direccion_de_transporte_aereo_y_regulaciones,www.aviacioncivil.gob.ec,29 de enero de 2024,transporte_aereo
https://datosabiertos.gob.ec/dataset/numero-de-vuelos-de-companias-nacionales-diciembre-2023/resource/af0cac44-7705-4833-80b9-83b674ef0ccd,numero_de_vuelos_de_companias_nacionales_diciembre_2023,contiene informacion del nivel de cumplimiento de puntualidad de las companias aereas nacionales,direccion_general_de_aviacion_civil,direccion_de_transporte_aereo_y_regulaciones,www.aviacioncivil.gob.ec,29 de enero de 2024,transporte_aereo
https://datosabiertos.gob.ec/dataset/numero-de-vuelos-de-companias-nacionales-noviembre-2023/resource/909f1d20-f1ae-4318-87c4-29539ac0a7f7,numero_de_vuelos_de_companias_nacionales_noviembre_2023,contiene informacion del nivel de cumplimiento de puntualidad de las companias aereas nacionales,direccion_general_de_aviacion_civil,direccion_de_transporte_aereo_y_regulaciones,www.aviacioncivil.gob.ec,29 de enero de 2024,transporte_aereo
https://datosabiertos.gob.ec/dataset/numero-de-vuelos-de-companias-nacionales-noviembre-2023/resource/26bc73f8-23a7-42b4-a6ed-dd720f7f083a,numero_de_vuelos_de_companias_nacionales_noviembre_2023,contiene informacion del nivel de cumplimiento de puntualidad de las companias aereas nacionales,direccion_general_de_aviacion_civil,direccion_de_transporte_aereo_y_regulaciones,www.aviacioncivil.gob.ec,29 de enero de 2024,transporte_aereo
https://datosabiertos.gob.ec/dataset/numero-de-vuelos-de-companias-nacionales-noviembre-2023/resource/1a0b5f19-8497-4383-8dd2-05cf8237f0f3,numero_de_vuelos_de_companias_nacionales_noviembre_2023,contiene informacion del nivel de cumplimiento de puntualidad de las companias aereas nacionales,direccion_general_de_aviacion_civil,direccion_de_transporte_aereo_y_regulaciones,www.aviacioncivil.gob.ec,29 de enero de 2024,transporte_aereo
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/44ef2833-88c8-4d10-a237-8e6592473192,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/1a41d7a9-3fc3-48f5-ab65-0a46e67195be,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/ebdfa142-45cf-4182-af85-b9ceda40227b,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/ddc22ef7-d8d0-4eae-90c7-6ab5b77cbfa7,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/cf051406-c5c6-4f2d-a155-75d2c4a75761,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/3e61a65e-e4a8-46c2-a912-b970c91453fb,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/854b05ef-9068-4b71-8127-315514c0fcb1,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/cbc94f6b-48e4-4196-97d4-ddee9cfb00f7,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/a493846e-24ce-4b4b-ac0b-df7d414123d5,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/a08f72b0-f524-43df-86ea-6cc569388d7a,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/ed9c66a9-9993-40b0-b727-82dbded1fce9,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/1d134abf-719b-4441-b063-8b09651d0f88,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/aa51b046-f1cd-453d-95dc-3aaca00d5a09,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/d46c3195-bcd1-4cb6-a3c3-0fb2a793915a,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/84aec923-1f22-41e5-baef-4594685cdced,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/08cdaa86-9c54-4da7-92ff-6db0b1cfc9dc,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/ea5a3c6a-7259-494b-a612-68411ec7a196,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/e0a4e251-e493-4c27-876d-c3705b4261bf,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/b98a25ad-6056-40ec-aebb-33c95cc2416c,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/3e301f83-1b04-4dcd-bac8-56e27c741631,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/13755195-39ac-4a7e-a188-4adfbfd2dcc5,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/2dfdd45e-6a34-428c-b8b8-021987204823,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/22f84b38-6c6e-4e47-b49d-003075fd7198,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/d2357328-96f0-4ddc-a7c0-72427983cb29,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-transmitida-por-celec-ep/resource/c7782881-cede-44ae-b7a9-a582cb93cb3e,energia_transmitida_por_celec_ep_,contiene los datos de energia transmitida mensualmente por celec ep.,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,3 de junio de 2022,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/e2c032a6-1de1-45f7-b293-65241f8341bc,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/557536d4-42f6-484e-81c6-8e2ee8305885,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/55b08f05-89a4-4f5a-912c-5733a4941366,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/411f12a0-9d48-4d44-a6df-2eb2aaa6a5ed,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/d4dbcc51-ada4-4919-86ec-dca60eae13be,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/16cba251-0247-4371-9c40-9d06d39f47e3,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/ff5b70d2-efd7-43fa-bd08-272be0292fe5,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/828037c4-9a76-4415-bc38-1ca798829a7e,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/bb7ea858-28f1-425d-a31c-b39afe1823e2,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/9ff20e38-6276-4928-9da2-531eeaeb7183,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/f20eb144-9398-457d-ab4e-e39786761322,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/0c769924-392c-45c3-a7a4-05c9b2b29298,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/b081ab7e-532b-4c81-a6cf-f532bd08d8ce,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/6381f25c-e45a-478c-9b2c-ad59570598dc,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/6359e023-077d-43a4-a959-5cef4bc8287d,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/9aa0c709-9cbb-4116-8503-ecae124a143b,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/1e97a658-1fbe-4861-af47-d523ff636e51,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/634ed573-b76b-4f47-8096-c6021f72c433,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/b28dec6f-0d45-4cef-b271-638d45a6d057,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/89e26c07-d8f7-4e0a-80e0-bad7cabbbab7,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/9e3da58c-4535-4400-973c-b9d19c598781,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/76df8ae5-5d21-48c0-93ab-254a468e3acc,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/5a08fa5b-fae3-4959-9514-4dbfadcdef04,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/21decede-53a2-4e33-a8c9-e48a103ba3d1,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/ea540a34-b3d5-4dcb-9064-40b7afeb8892,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
https://datosabiertos.gob.ec/dataset/energia-neta-generada-por-celec/resource/b21d215b-ce5a-45de-bb3c-4abd583c57e8,energia_neta_generada_por_celec_ep,contiene los datos de energia generada por tipo de tecnologia y tipo combustible,empresa_publica_estrategica_corporacion_electrica_del_ecuador_celec_ep,roque_vasquez@celec_gob_ec,roque.vasquez@celec.gob.ec,7 de diciembre de 2021,energia
